dbn,schoolName,cohortYear,cohort,numTotalCohort,numGrads,pctGrad
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2008,4 year August,103,97.0,0.9417475890999999
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2007,4 year August,98,97.0,0.9897959137
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2006,4 year August,117,113.0,0.9658119965
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2005,4 year August,111,105.0,0.9459459685999999
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2016,4 year June,92,89.0,0.9673912811
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2015,4 year June,96,91.0,0.9479166412
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2014,4 year June,100,96.0,0.96
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2013,4 year June,109,105.0,0.9633027649
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2012,4 year June,124,117.0,0.9435483551
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2011,4 year June,133,127.0,0.9548872375
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2010,4 year June,122,116.0,0.9508197021
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2009,4 year June,128,122.0,0.953125
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2008,4 year June,103,95.0,0.9223300933999999
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2007,4 year June,98,94.0,0.9591836548
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2006,4 year June,117,109.0,0.9316239166
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2005,4 year June,111,105.0,0.9459459685999999
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2004,4 year June,90,82.0,0.911111145
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2003,4 year June,92,80.0,0.8695652008
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2002,4 year June,75,66.0,0.88
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2001,4 year June,97,90.0,0.927835083
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2015,5 year August,96,93.0,0.96875
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2014,5 year August,100,97.0,0.97
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2013,5 year August,109,107.0,0.9816513824
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2012,5 year August,123,123.0,1.0
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2011,5 year August,133,131.0,0.9849623871
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2010,5 year August,121,121.0,1.0
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2009,5 year August,127,125.0,0.9842519379
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2008,5 year August,103,102.0,0.9902912903000001
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2007,5 year August,97,97.0,1.0
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2006,5 year August,117,114.0,0.9743589783000001
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2015,5 year June,96,93.0,0.96875
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2014,5 year June,100,97.0,0.97
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2013,5 year June,109,107.0,0.9816513824
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2012,5 year June,123,123.0,1.0
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2011,5 year June,133,131.0,0.9849623871
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2010,5 year June,121,120.0,0.9917355347
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2009,5 year June,127,125.0,0.9842519379
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2008,5 year June,103,102.0,0.9902912903000001
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2007,5 year June,97,97.0,1.0
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2006,5 year June,117,114.0,0.9743589783000001
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2005,5 year June,111,105.0,0.9459459685999999
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2004,5 year June,90,87.0,0.9666666411999999
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2003,5 year June,92,89.0,0.9673912811
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2002,5 year June,75,73.0,0.9733333588
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2001,5 year June,97,93.0,0.9587628936999999
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2014,6 year June,100,98.0,0.98
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2013,6 year June,109,107.0,0.9816513824
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2012,6 year June,123,123.0,1.0
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2011,6 year June,133,131.0,0.9849623871
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2010,6 year June,121,121.0,1.0
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2009,6 year June,127,125.0,0.9842519379
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2008,6 year June,103,102.0,0.9902912903000001
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2007,6 year June,97,97.0,1.0
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2006,6 year June,117,114.0,0.9743589783000001
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2005,6 year June,111,107.0,0.9639639282
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2004,6 year June,90,87.0,0.9666666411999999
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2003,6 year June,92,89.0,0.9673912811
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2002,6 year June,75,74.0,0.9866666411999999
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2001,6 year June,97,94.0,0.9690721892999999
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2016,4 year August,288,260.0,0.9027777863
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2015,4 year August,255,231.0,0.9058823395000001
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2014,4 year August,262,237.0,0.9045801544
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2013,4 year August,234,200.0,0.8547008514
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2012,4 year August,292,265.0,0.907534256
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2011,4 year August,256,238.0,0.9296875
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2010,4 year August,359,320.0,0.8913648987
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2009,4 year August,4,,
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2008,4 year August,1,,
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2016,4 year June,288,259.0,0.8993055725000001
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2015,4 year June,255,229.0,0.8980392456
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2014,4 year June,262,235.0,0.8969465637
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2013,4 year June,234,187.0,0.7991452789
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2012,4 year June,292,264.0,0.9041095734
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2011,4 year June,256,233.0,0.91015625
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2010,4 year June,359,316.0,0.8802228546
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2009,4 year June,4,,
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2008,4 year June,1,,
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2015,5 year August,255,242.0,0.9490196228000001
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2014,5 year August,261,241.0,0.9233716583
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2013,5 year August,232,205.0,0.8836206818
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2012,5 year August,289,270.0,0.9342560577000001
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2011,5 year August,254,239.0,0.9409449005
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2010,5 year August,352,328.0,0.931818161
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2009,5 year August,5,,
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2008,5 year August,1,,
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2015,5 year June,255,241.0,0.9450980377
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2014,5 year June,261,241.0,0.9233716583
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2013,5 year June,232,205.0,0.8836206818
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2012,5 year June,289,270.0,0.9342560577000001
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2011,5 year June,254,239.0,0.9409449005
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2010,5 year June,352,328.0,0.931818161
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2009,5 year June,5,,
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2008,5 year June,1,,
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2014,6 year June,261,243.0,0.9310344696
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2013,6 year June,232,206.0,0.8879310608000001
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2012,6 year June,289,273.0,0.9446366881999999
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2011,6 year June,254,239.0,0.9409449005
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2010,6 year June,351,327.0,0.9316239166
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2009,6 year June,5,,
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,2008,6 year June,1,,
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2016,4 year August,113,113.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2015,4 year August,110,110.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2014,4 year August,111,110.0,0.9909909820999999
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2013,4 year August,116,116.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2012,4 year August,105,104.0,0.9904762268
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2011,4 year August,97,95.0,0.9793814087
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2010,4 year August,100,100.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2009,4 year August,98,97.0,0.9897959137
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2008,4 year August,115,113.0,0.9826087189
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2007,4 year August,87,87.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2006,4 year August,107,104.0,0.9719625854
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2005,4 year August,92,91.0,0.9891304016
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2016,4 year June,113,113.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2015,4 year June,110,109.0,0.9909091187
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2014,4 year June,111,108.0,0.9729729462000001
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2013,4 year June,116,116.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2012,4 year June,105,103.0,0.9809523773
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2011,4 year June,97,95.0,0.9793814087
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2010,4 year June,100,100.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2009,4 year June,98,96.0,0.9795918274000001
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2008,4 year June,115,113.0,0.9826087189
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2007,4 year June,87,84.0,0.9655172729
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2006,4 year June,107,102.0,0.9532710266
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2005,4 year June,92,86.0,0.9347826385000001
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2004,4 year June,87,79.0,0.9080459595000001
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2003,4 year June,99,95.0,0.9595959473000001
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2002,4 year June,90,80.0,0.888888855
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2015,5 year August,110,110.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2014,5 year August,111,110.0,0.9909909820999999
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2013,5 year August,116,116.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2012,5 year August,105,104.0,0.9904762268
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2011,5 year August,96,96.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2010,5 year August,100,100.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2009,5 year August,98,98.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2008,5 year August,115,115.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2007,5 year August,87,87.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2006,5 year August,106,106.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2015,5 year June,110,110.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2014,5 year June,111,110.0,0.9909909820999999
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2013,5 year June,116,116.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2012,5 year June,105,104.0,0.9904762268
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2011,5 year June,96,96.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2010,5 year June,100,100.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2009,5 year June,98,98.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2008,5 year June,115,114.0,0.9913043213
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2007,5 year June,87,87.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2006,5 year June,106,105.0,0.9905660248
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2005,5 year June,92,91.0,0.9891304016
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2004,5 year June,87,87.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2003,5 year June,99,99.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2002,5 year June,90,89.0,0.988888855
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2014,6 year June,111,110.0,0.9909909820999999
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2013,6 year June,116,116.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2012,6 year June,105,104.0,0.9904762268
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2011,6 year June,96,96.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2010,6 year June,100,100.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2009,6 year June,98,98.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2008,6 year June,115,115.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2007,6 year June,87,87.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2006,6 year June,106,106.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2005,6 year June,92,91.0,0.9891304016
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2004,6 year June,87,87.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2003,6 year June,99,99.0,1.0
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2002,6 year June,90,90.0,1.0
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2016,4 year August,79,67.0,0.8481012726
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2015,4 year August,109,89.0,0.8165137482
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2014,4 year August,130,103.0,0.792307663
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2013,4 year August,112,90.0,0.8035713959
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2012,4 year August,122,99.0,0.8114753723
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2011,4 year August,135,101.0,0.7481481171
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2010,4 year August,88,67.0,0.7613636017000001
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2009,4 year August,124,95.0,0.7661289978000001
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2008,4 year August,132,94.0,0.7121212006000001
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2007,4 year August,129,102.0,0.7906977081
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2006,4 year August,126,103.0,0.8174603270999999
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2005,4 year August,104,83.0,0.7980769348
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2016,4 year June,79,67.0,0.8481012726
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2015,4 year June,109,82.0,0.7522935486
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2014,4 year June,130,97.0,0.7461538696
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2013,4 year June,112,88.0,0.7857142639
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2012,4 year June,122,98.0,0.8032786559999999
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2011,4 year June,135,100.0,0.7407407379
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2010,4 year June,88,64.0,0.7272727202999999
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2009,4 year June,124,82.0,0.6612903595
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2008,4 year June,132,84.0,0.6363636398
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2007,4 year June,129,99.0,0.767441864
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2006,4 year June,126,96.0,0.7619047546000001
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2005,4 year June,104,77.0,0.7403845978
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2004,4 year June,128,83.0,0.6484375
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2003,4 year June,177,109.0,0.6158192062
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2002,4 year June,4,,
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2015,5 year August,107,92.0,0.8598130798
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2014,5 year August,125,111.0,0.8880000305
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2013,5 year August,108,95.0,0.8796295929
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2012,5 year August,119,108.0,0.9075630187999999
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2011,5 year August,133,110.0,0.8270676422
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2010,5 year August,84,69.0,0.8214286041
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2009,5 year August,122,101.0,0.8278688812
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2008,5 year August,130,103.0,0.792307663
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2007,5 year August,128,107.0,0.8359375
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2006,5 year August,126,110.0,0.8730158996999999
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2015,5 year June,107,92.0,0.8598130798
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2014,5 year June,125,110.0,0.88
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2013,5 year June,108,95.0,0.8796295929
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2012,5 year June,119,106.0,0.8907563019
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2011,5 year June,133,110.0,0.8270676422
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2010,5 year June,84,69.0,0.8214286041
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2009,5 year June,122,98.0,0.8032786559999999
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2008,5 year June,130,101.0,0.7769230652
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2007,5 year June,128,107.0,0.8359375
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2006,5 year June,126,108.0,0.857142868
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2005,5 year June,101,87.0,0.8613861084
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2004,5 year June,125,96.0,0.7680000305
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2003,5 year June,177,132.0,0.7457627106
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2002,5 year June,4,,
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2014,6 year June,124,112.0,0.9032257842999999
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2013,6 year June,109,96.0,0.8807339478
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2012,6 year June,118,110.0,0.9322033691
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2011,6 year June,133,114.0,0.857142868
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2010,6 year June,83,70.0,0.8433734894
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2009,6 year June,121,105.0,0.867768631
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2008,6 year June,127,109.0,0.8582677459999999
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2007,6 year June,128,109.0,0.8515625
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2006,6 year June,128,112.0,0.875
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2005,6 year June,100,88.0,0.88
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2004,6 year June,126,102.0,0.8095237732
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2003,6 year June,176,137.0,0.7784091187
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2002,6 year June,4,,
28Q896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",2016,4 year August,71,70.0,0.9859155273
28Q896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",2015,4 year August,76,75.0,0.9868421173
28Q896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",2014,4 year August,74,73.0,0.9864865112
